pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,approx_quant,target_quant,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,200,0.0,1.0,64,nf4,nf4,15.87598,4661.129489,62.988236,,15.460541,0.973832,9,74,65,4,5,90,0.722222,0.555556,0.444444,7.222222,8.222222,388.489177,139.657959,3496.402595,1256.921635
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,200,0.9,1.0,64,nf4,nf4,13.403005,4775.048755,74.610137,,13.283866,0.991111,9,64,55,6,3,90,0.611111,0.333333,0.666667,6.111111,7.111111,387.932837,143.937951,3491.395529,1295.441563
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,50,0.0,1.0,64,nf4,nf4,13.546561,4798.265715,73.819473,,16.228105,1.19795,13,65,52,0,13,52,1.0,1.0,0.0,4,5,169.389098,136.440031,2202.058272,1773.720404
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,50,0.9,1.0,64,nf4,nf4,13.6554,4760.021773,73.231104,,14.142336,1.035659,15,65,50,3,12,60,0.833333,0.8,0.2,3.333333,4.333333,165.720538,138.503859,2485.808065,2077.557882
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,100,0.0,1.0,64,nf4,nf4,14.517634,4683.958875,68.881748,,16.138089,1.11162,14,68,54,1,13,56,0.964286,0.928571,0.071429,3.857143,4.857143,162.556854,136.150984,2275.795957,1906.113774
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,100,0.9,1.0,64,nf4,nf4,14.087007,4756.155796,70.9874,,11.737993,0.83325,19,67,48,9,10,76,0.631579,0.526316,0.473684,2.526316,3.526316,160.217667,138.091569,3044.13567,2623.739814
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,150,0.0,1.0,64,nf4,nf4,13.854821,4835.861804,72.177042,,14.981126,1.081293,15,67,52,4,11,60,0.866667,0.733333,0.266667,3.466667,4.466667,159.930258,136.016324,2398.953874,2040.244853
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,150,0.9,1.0,64,nf4,nf4,13.480088,4747.74361,74.183494,,16.123158,1.196072,13,64,51,1,12,52,0.980769,0.923077,0.076923,3.923077,4.923077,164.316371,138.759841,2136.112818,1803.877933
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,200,0.0,1.0,64,nf4,nf4,14.497993,4690.304252,68.975063,,14.728849,1.015923,15,68,53,3,12,60,0.883333,0.8,0.2,3.533333,4.533333,169.058995,136.306836,2535.88492,2044.602542
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,200,0.9,1.0,64,nf4,nf4,13.701869,4670.895481,72.982742,,15.972148,1.165691,13,64,51,1,12,52,0.980769,0.923077,0.076923,3.923077,4.923077,167.117421,138.811503,2172.526472,1804.549539
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,50,0.0,1.0,64,nf4,nf4,14.689385,4765.345735,68.076368,,17.071864,1.16219,11,70,59,3,8,66,0.893939,0.727273,0.272727,5.363636,6.363636,231.642141,138.200234,2548.063553,1520.202575
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,50,0.9,1.0,64,nf4,nf4,14.454868,4773.478429,69.180847,,14.056359,0.972431,13,69,56,5,8,78,0.717949,0.615385,0.384615,4.307692,5.307692,234.44149,140.498774,3047.739366,1826.484056
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,100,0.0,1.0,64,nf4,nf4,13.559751,4793.598202,73.747665,,15.816093,1.1664,11,65,54,4,7,66,0.818182,0.636364,0.363636,4.909091,5.909091,233.086873,137.73281,2563.955608,1515.060905
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,100,0.9,1.0,64,nf4,nf4,14.010318,4710.813917,71.375968,,15.830892,1.129945,11,66,55,5,6,66,0.833333,0.545455,0.454545,5,6,235.362854,140.817093,2588.991389,1548.98802
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,150,0.0,1.0,64,nf4,nf4,14.25948,4838.886052,70.128783,,14.148397,0.99221,13,69,56,6,7,78,0.717949,0.538462,0.461538,4.307692,5.307692,235.015802,137.372432,3055.205421,1785.841613
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,150,0.9,1.0,64,nf4,nf4,13.41337,4771.358813,74.552481,,15.324596,1.142487,11,64,53,4,7,66,0.80303,0.636364,0.363636,4.818182,5.818182,236.139588,140.825213,2597.535471,1549.077344
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,200,0.0,1.0,64,nf4,nf4,14.685386,4766.643674,68.09491,,18.36305,1.25043,10,70,60,0,10,60,1.0,1.0,0.0,6,7,240.319324,138.037269,2403.193244,1380.372694
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,200,0.9,1.0,64,nf4,nf4,13.716908,4738.677395,72.902729,,15.490863,1.129326,11,65,54,4,7,66,0.818182,0.636364,0.363636,4.909091,5.909091,237.628803,141.025797,2613.916828,1551.283772
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,50,0.0,1.0,64,nf4,nf4,13.969278,4796.239307,71.585661,,16.784658,1.201541,9,67,58,4,5,72,0.805556,0.555556,0.444444,6.444444,7.444444,301.371822,138.728623,2712.346399,1248.557608
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,50,0.9,1.0,64,nf4,nf4,13.668794,4828.516721,73.159344,,14.317303,1.047445,10,66,56,4,6,80,0.7,0.6,0.4,5.6,6.6,315.093859,142.784863,3150.938589,1427.848629
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,100,0.0,1.0,64,nf4,nf4,14.536376,4677.919718,68.792937,,16.750033,1.152284,9,68,59,2,7,72,0.819444,0.777778,0.222222,6.555556,7.555556,308.944108,138.818081,2780.496968,1249.362726
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,100,0.9,1.0,64,nf4,nf4,14.51781,4752.78293,68.880912,,13.7861,0.949599,11,69,58,6,5,88,0.659091,0.454545,0.545455,5.272727,6.272727,309.832824,142.175085,3408.161061,1563.925936
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,150,0.0,1.0,64,nf4,nf4,14.546761,4743.323812,68.743823,,18.837263,1.294945,8,69,61,1,7,64,0.953125,0.875,0.125,7.625,8.625,314.953817,139.324711,2519.630533,1114.597687
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,150,0.9,1.0,64,nf4,nf4,13.794361,4784.56392,72.493393,,14.484496,1.05003,10,66,56,7,3,80,0.7,0.3,0.7,5.6,6.6,309.122893,143.367719,3091.228931,1433.677186
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,200,0.0,1.0,64,nf4,nf4,15.332755,4695.829286,65.219851,,19.723122,1.286339,8,72,64,0,8,64,1.0,1.0,0.0,8,9,313.623055,139.098212,2508.984442,1112.785697
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,8,200,0.9,1.0,64,nf4,nf4,15.002742,4799.122654,66.654481,,15.910143,1.060482,10,72,62,5,5,80,0.775,0.5,0.5,6.2,7.2,306.412735,142.862968,3064.127352,1428.62968
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,50,0.0,1.0,64,nf4,nf4,14.885017,4702.715543,67.181651,,15.070221,1.012442,9,70,61,5,4,90,0.677778,0.444444,0.555556,6.777778,7.777778,372.633532,140.019331,3353.701785,1260.173979
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,50,0.9,1.0,64,nf4,nf4,13.742844,4729.73431,72.765143,,10.401784,0.756887,12,65,53,11,1,120,0.441667,0.083333,0.916667,4.416667,5.416667,374.751711,143.025465,4497.020527,1716.305585
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,100,0.0,1.0,64,nf4,nf4,14.509899,4755.374233,68.918467,,16.408277,1.130833,8,69,61,3,5,80,0.7625,0.625,0.375,7.625,8.625,382.078087,139.945427,3056.624699,1119.563413
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,100,0.9,1.0,64,nf4,nf4,13.731555,4660.797654,72.824963,,12.070402,0.879027,10,64,54,7,3,100,0.54,0.3,0.7,5.4,6.4,383.429294,143.741046,3834.292944,1437.410462
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,150,0.0,1.0,64,nf4,nf4,14.619836,4719.615317,68.400222,,16.54315,1.131555,8,69,61,3,5,80,0.7625,0.625,0.375,7.625,8.625,377.365629,140.199475,3018.925036,1121.595802
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,150,0.9,1.0,64,nf4,nf4,14.149905,4735.013965,70.67185,,13.999912,0.9894,9,67,58,6,3,90,0.644444,0.333333,0.666667,6.444444,7.444444,384.207371,144.131675,3457.866336,1297.185074
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,200,0.0,1.0,64,nf4,nf4,13.458343,4904.021246,74.303352,,20.586567,1.529651,6,66,60,0,6,60,1.0,1.0,0.0,10,11,388.778249,141.298145,2332.669493,847.788871
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,10,200,0.9,1.0,64,nf4,nf4,15.021325,4726.613757,66.572025,,16.511654,1.099214,8,71,63,3,5,80,0.7875,0.625,0.375,7.875,8.875,388.685096,145.060997,3109.480768,1160.487974
